group	rep	protein	locus	name	log2intensity	fraction
Geo_1	Geo_1_3	AKU26431.1	IB49_08195	endonuclease	20.10080329211144	1.6717934433875656e-4
Geo_1	Geo_1_3	AKU26432.1	IB49_08200	2', 3'-cyclic nucleotide 2'-phosphodiesterase	20.972131861751173	3.058289919076055e-4
Geo_1	Geo_1_3	AKU26434.1	IB49_08215	hypothetical protein	17.546527678714806	2.8462237667655108e-5
Geo_1	Geo_1_3	AKU26439.1	IB49_08245	hypothetical protein	24.902487254273247	0.004662657551966463
Geo_1	Geo_1_3	AKU26442.1	IB49_08270	hypothetical protein	20.660718579720037	2.464528894416406e-4
Geo_1	Geo_1_3	AKU26443.1	IB49_08275	hypothetical protein	18.933121463776356	7.441754896968121e-5
Geo_1	Geo_1_3	AKU26446.1	IB49_08290	hypothetical protein	23.105210417196908	0.0013415265787545799
Geo_1	Geo_1_3	AKU26447.1	IB49_08295	hypothetical protein	21.955550035890905	6.046680504308514e-4
Geo_1	Geo_1_3	AKU26449.1	IB49_08310	transposase	18.070030722089797	4.0912795932597314e-5
Geo_1	Geo_1_3	AKU26450.1	IB49_08320	transposase	18.936972353771868	7.461645212897826e-5
Geo_1	Geo_1_3	AKU26451.1	IB49_08325	hypothetical protein	22.13334183305018	6.839709961310922e-4
Geo_1	Geo_1_3	AKU26453.1	IB49_08335	peptidase P60	18.553122655296917	5.7185289261154616e-5
Geo_1	Geo_1_3	AKU26455.1	IB49_08345	XRE family transcriptional regulator	21.456048246701283	4.2771255676535226e-4
Geo_1	Geo_1_3	AKU26457.1	IB49_08355	hypothetical protein	21.495216856327588	4.3948385650382837e-4
Geo_1	Geo_1_3	AKU26460.1	IB49_08370	aspartate kinase	21.670492073699094	4.962562903500035e-4
Geo_1	Geo_1_3	AKU26461.1	IB49_08380	hypothetical protein	17.170301899598137	2.192874594902403e-5
Geo_1	Geo_1_3	AKU26462.1	IB49_08385	hypothetical protein	17.655727861726895	3.0700225920739955e-5
Geo_1	Geo_1_3	AKU26463.1	IB49_08390	aldehyde dehydrogenase	22.57486377982865	9.288573789379978e-4
Geo_1	Geo_1_3	AKU26464.1	IB49_08400	hypothetical protein	21.75535570467944	5.263232113290122e-4
Geo_1	Geo_1_3	AKU26466.1	IB49_08410	TetR family transcriptional regulator	18.713705363922724	6.391819970785939e-5
Geo_1	Geo_1_3	AKU26468.1	IB49_08420	fructokinase	21.112115899376214	3.3699080218677557e-4
Geo_1	Geo_1_3	AKU26469.1	IB49_08425	FMN reductase	17.671984796529564	3.104812630365266e-5
Geo_1	Geo_1_3	AKU26470.1	IB49_08430	LysR family transcriptional regulator	20.857516159499664	2.8247231474991914e-4
Geo_1	Geo_1_3	AKU26471.1	IB49_08435	hypothetical protein	19.420038052447957	1.0429220760761553e-4
Geo_1	Geo_1_3	AKU26472.1	IB49_08440	alkanesulfonate monooxygenase	15.521369269657388	6.9925505353785505e-6
Geo_1	Geo_1_3	AKU26479.1	IB49_08480	permease	19.54066377153174	1.1338714498703649e-4
Geo_1	Geo_1_3	AKU26481.1	IB49_08490	sugar ABC transporter permease	21.424655046252937	4.1850601610974876e-4
Geo_1	Geo_1_3	AKU26482.1	IB49_08495	ABC transporter substrate-binding protein	20.645179217133364	2.438125742901818e-4
Geo_1	Geo_1_3	AKU26483.1	IB49_08505	AraC family transcriptional regulator	20.276240419817942	1.8879672455593616e-4
Geo_1	Geo_1_3	AKU26487.1	IB49_08530	diacetylchitobiose-6-phosphate hydrolase	19.779987325335682	1.3384661384659594e-4
Geo_1	Geo_1_3	AKU26488.1	IB49_08535	RpiR family transcriptional regulator	21.539753173607263	4.532624002131322e-4
Geo_1	Geo_1_3	AKU26493.1	IB49_08570	ATPase AAA	22.213120698632473	7.228588747720375e-4
Geo_1	Geo_1_3	AKU26495.1	IB49_08590	transposase	18.070030722089797	4.0912795932597314e-5
Geo_1	Geo_1_3	AKU26496.1	IB49_08595	2-hydroxy-acid oxidase	20.03910642000127	1.6018063407814305e-4
Geo_1	Geo_1_3	AKU26497.1	IB49_08600	2-oxoisovalerate dehydrogenase	22.65911968501965	9.847196182220116e-4
Geo_1	Geo_1_3	AKU26498.1	IB49_08605	pyruvate dehydrogenase	21.03254766352089	3.1890815259274575e-4
Geo_1	Geo_1_3	AKU26499.1	IB49_08610	dienelactone hydrolase	22.69394010948173	0.0010087756312080248
Geo_1	Geo_1_3	AKU26502.1	IB49_08625	hypothetical protein	20.76748688734978	2.653837810635174e-4
Geo_1	Geo_1_3	AKU26504.1	IB49_08635	oxidoreductase	19.441895907645122	1.0588433918084733e-4
Geo_1	Geo_1_3	AKU26505.1	IB49_08640	ATP synthase F1 subunit delta	17.98938073126932	3.8688428855936656e-5
Geo_1	Geo_1_3	AKU26506.1	IB49_08645	arsenate reductase	15.59455231301207	7.356409641851208e-6
Geo_1	Geo_1_3	AKU26508.1	IB49_08655	transposase	18.938778920318377	7.470994660756586e-5
Geo_1	Geo_1_3	AKU26513.1	IB49_08680	ribose pyranase	20.737412429642482	2.5990884754324267e-4
Geo_1	Geo_1_3	AKU26514.1	IB49_08685	ribokinase	19.682269001581343	1.2508097041656133e-4
Geo_1	Geo_1_3	AKU26517.1	IB49_08720	N-acyl-L-amino acid amidohydrolase	22.3848348519191	8.142253662237555e-4
Geo_1	Geo_1_3	AKU26518.1	IB49_08725	histidine kinase	16.061151101674394	1.0165438944857534e-5
Geo_1	Geo_1_3	AKU26524.1	IB49_08765	N-acyl-L-amino acid amidohydrolase	22.53021534057195	9.005514214301171e-4
Geo_1	Geo_1_3	AKU26525.1	IB49_08770	allantoate amidohydrolase	21.3538800222331	3.9847061515711426e-4
Geo_1	Geo_1_3	AKU26527.1	IB49_08795	preprotein translocase subunit SecA	22.93470016169625	0.001191984422926992
Geo_1	Geo_1_3	AKU26528.1	IB49_08805	hypothetical protein	20.1260106598885	1.7012603934913895e-4
Geo_1	Geo_1_3	AKU26529.1	IB49_08810	preprotein translocase subunit SecA	21.729967165269084	5.17142000734367e-4
Geo_1	Geo_1_3	AKU26531.1	IB49_08820	preprotein translocase subunit SecA	23.43237576287672	0.0016830067743016223
Geo_1	Geo_1_3	AKU26533.1	IB49_08835	preprotein translocase subunit SecA	22.29765594144033	7.664805894391529e-4
Geo_1	Geo_1_3	AKU26534.1	IB49_08840	hypothetical protein	19.68485671528102	1.253055252854236e-4
Geo_1	Geo_1_3	AKU26535.1	IB49_08860	hypothetical protein	18.901131416086866	7.278558853425834e-5
Geo_1	Geo_1_3	AKU26536.1	IB49_08865	Appr-1-p processing protein	19.966192594439136	1.5228627365349514e-4
Geo_1	Geo_1_3	AKU26538.1	IB49_08890	UTP--glucose-1-phosphate uridylyltransferase	23.086410949904035	0.0013241588208562644
Geo_1	Geo_1_3	AKU26541.1	IB49_08910	transposase	19.902855668611895	1.4574526203855036e-4
Geo_1	Geo_1_3	AKU26544.1	IB49_08935	transcriptional regulator	19.434188630750608	1.0532018396312937e-4
Geo_1	Geo_1_3	AKU26545.1	IB49_08940	ADP-ribosyl-(dinitrogen reductase) hydrolase	17.914153001802674	3.6722757960080535e-5
Geo_1	Geo_1_3	AKU26548.1	IB49_08965	acetyltransferase	19.3672285199671	1.0054364072680332e-4
Geo_1	Geo_1_3	AKU26553.1	IB49_08990	hypothetical protein	18.606984224423577	5.9360598380404994e-5
Geo_1	Geo_1_3	AKU26555.1	IB49_09005	magnesium chelatase	22.946926821875955	0.0012021292693836362
Geo_1	Geo_1_3	AKU26556.1	IB49_09015	hypothetical protein	19.39462693756775	1.0247132519503881e-4
Geo_1	Geo_1_3	AKU26557.1	IB49_09020	hypothetical protein	19.29235800092408	9.545888012464675e-5
Geo_1	Geo_1_3	AKU26558.1	IB49_09025	peptidase C14	19.19041875370254	8.894664346747325e-5
Geo_1	Geo_1_3	AKU26559.1	IB49_09030	hypothetical protein	19.03602837152305	7.99196232498716e-5
Geo_1	Geo_1_3	AKU26563.1	IB49_09055	transposase	18.936972353771868	7.461645212897826e-5
Geo_1	Geo_1_3	AKU26565.1	IB49_09065	transposase	18.070030722089797	4.0912795932597314e-5
Geo_1	Geo_1_3	AKU26567.1	IB49_09075	hypothetical protein	20.900918906633276	2.910994719309592e-4
Geo_1	Geo_1_3	AKU26568.1	IB49_09080	UDP-galactose-4-epimerase	20.265435777140723	1.8738806813417653e-4
Geo_1	Geo_1_3	AKU26569.1	IB49_09085	phosphoglucomutase	24.206833300593466	0.0028788617751492472
Geo_1	Geo_1_3	AKU26570.1	IB49_09090	mannose-1-phosphate guanylyltransferase	23.121904180579197	0.0013571398563276037
Geo_1	Geo_1_3	AKU26571.1	IB49_09095	hypothetical protein	20.02201513229324	1.5829420579555197e-4
Geo_1	Geo_1_3	AKU26572.1	IB49_09100	hypothetical protein	19.854449618327045	1.4093626965961764e-4
Geo_1	Geo_1_3	AKU26575.1	IB49_09115	glycosyltransferase	21.7730525151653	5.328191115070947e-4
Geo_1	Geo_1_3	AKU26577.1	IB49_09125	hypothetical protein	16.63390118224546	1.511962746129104e-5
Geo_1	Geo_1_3	AKU26579.1	IB49_09140	epimerase	25.677074798592344	0.007976412493395129
Geo_1	Geo_1_3	AKU26580.1	IB49_09145	UDP-glucose 6-dehydrogenase	23.72301099313736	0.0020586180965146226
Geo_1	Geo_1_3	AKU26581.1	IB49_09150	multidrug MFS transporter	19.89559452784755	1.4501356329326944e-4
Geo_1	Geo_1_3	AKU26582.1	IB49_09155	UTP--glucose-1-phosphate uridylyltransferase	23.26528928006038	0.0014989523276727368
Geo_1	Geo_1_3	AKU26583.1	IB49_09160	hypothetical protein	20.25944711818783	1.8661182833685055e-4
Geo_1	Geo_1_3	AKU26584.1	IB49_09165	tyrosine protein phosphatase	21.96178064981965	6.072850970730996e-4
Geo_1	Geo_1_3	AKU26585.1	IB49_09170	trascriptional regulator	20.575351266320272	2.322928231935826e-4
Geo_1	Geo_1_3	AKU26586.1	IB49_09175	EpsX protein	18.290452809566602	4.766645121297112e-5
Geo_1	Geo_1_3	AKU26587.1	IB49_09180	capsular biosynthesis protein	22.53079119267824	9.009109485155232e-4
Geo_1	Geo_1_3	AKU26588.1	IB49_09185	capsular biosynthesis protein	21.555496666570967	4.582357389051198e-4
Geo_1	Geo_1_3	AKU26590.1	IB49_09195	3-hydroxyacyl-ACP dehydratase	21.247232171416634	3.700770028434043e-4
Geo_1	Geo_1_3	AKU26594.1	IB49_09215	rod shape-determining protein MreB	23.486776483459693	0.0017476807905014333
Geo_1	Geo_1_3	AKU26596.1	IB49_09225	proteinase inhibitor	20.036333717222423	1.598730799783356e-4
Geo_1	Geo_1_3	AKU26603.1	IB49_09265	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	18.763990131961098	6.61853329322952e-5
Geo_1	Geo_1_3	AKU26612.1	IB49_09310	NADH:ubiquinone oxidoreductase subunit H	19.108444073648215	8.403355303617008e-5
Geo_1	Geo_1_3	AKU26613.1	IB49_09315	NADH dehydrogenase	19.11080702560841	8.417130214188514e-5
Geo_1	Geo_1_3	AKU26614.1	IB49_09325	NADH dehydrogenase	20.743905415766413	2.610812282359474e-4
Geo_1	Geo_1_3	AKU26616.1	IB49_09335	ATP synthase F0F1 subunit epsilon	24.396971298302113	0.0032844152043226974
Geo_1	Geo_1_3	AKU26617.1	IB49_09340	ATP F0F1 synthase subunit beta	23.40997916300138	0.0016570812974516908
Geo_1	Geo_1_3	AKU26618.1	IB49_09345	ATP synthase F0F1 subunit gamma	21.37480737787126	4.0429285114764927e-4
Geo_1	Geo_1_3	AKU26619.1	IB49_09350	ATP F0F1 synthase subunit alpha	23.626046056029026	0.0019248036412509333
Geo_1	Geo_1_3	AKU26620.1	IB49_09355	ATP synthase F0F1 subunit delta	21.650184582549244	4.893198802515945e-4
Geo_1	Geo_1_3	AKU26621.1	IB49_09360	ATP F0F1 synthase subunit B	21.557527280882198	4.588811665086574e-4
Geo_1	Geo_1_3	AKU26622.1	IB49_09365	ATP synthase F0F1 subunit C	17.901285673803446	3.639668571287616e-5
Geo_1	Geo_1_3	AKU26624.1	IB49_09375	ATP synthase subunit I	19.908080066066127	1.4627400269156342e-4
Geo_1	Geo_1_3	AKU26626.1	IB49_09385	uracil phosphoribosyltransferase	22.199050180862333	7.158431433533061e-4
Geo_1	Geo_1_3	AKU26627.1	IB49_09390	serine hydroxymethyltransferase	24.42560596095479	0.00335025563466234
Geo_1	Geo_1_3	AKU26628.1	IB49_09395	hypothetical protein	19.696487685912754	1.2631981834374502e-4
Geo_1	Geo_1_3	AKU26629.1	IB49_09400	ribose 5-phosphate isomerase	22.66123628350842	9.861653747163194e-4
Geo_1	Geo_1_3	AKU26630.1	IB49_09405	chemotaxis protein	20.86177117119646	2.8330665406515424e-4
Geo_1	Geo_1_3	AKU26631.1	IB49_09410	phosphatase	21.486028525815854	4.3669373735923133e-4
Geo_1	Geo_1_3	AKU26633.1	IB49_09425	tRNA threonylcarbamoyladenosine biosynthesis protein	20.443104645778153	2.1194617958747664e-4
Geo_1	Geo_1_3	AKU26636.1	IB49_09440	peptide chain release factor 1	23.233119475821674	0.0014658979747730714
Geo_1	Geo_1_3	AKU26638.1	IB49_09450	thymidine kinase	20.019074544844806	1.5797188965724167e-4
Geo_1	Geo_1_3	AKU26639.1	IB49_09455	50S ribosomal protein L31	23.45925634291117	0.0017146588483715468
Geo_1	Geo_1_3	AKU26640.1	IB49_09460	transcription termination factor Rho	21.96881700363949	6.102542000571441e-4
Geo_1	Geo_1_3	AKU26641.1	IB49_09470	fructose 1,6-bisphosphatase	22.925859667306035	0.0011847025575373777
Geo_1	Geo_1_3	AKU26642.1	IB49_09475	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	20.791445570858713	2.698277797387952e-4
Geo_1	Geo_1_3	AKU26643.1	IB49_09480	transaldolase	21.38609431187963	4.0746824404753557e-4
Geo_1	Geo_1_3	AKU26644.1	IB49_09485	fructose-bisphosphate aldolase	24.40578197349427	0.003304534812548759
Geo_1	Geo_1_3	AKU26645.1	IB49_09490	chemotaxis protein CheY	20.7823362159338	2.6812942122980937e-4
Geo_1	Geo_1_3	AKU26646.1	IB49_09495	hypothetical protein	20.559196608700333	2.2970622028242984e-4
Geo_1	Geo_1_3	AKU26647.1	IB49_09500	CTP synthetase	22.4821774514077	8.710591968240762e-4
Geo_1	Geo_1_3	AKU26648.1	IB49_09505	DNA-directed RNA polymerase subunit delta	22.97632671555885	0.0012268781198749561
Geo_1	Geo_1_3	AKU26649.1	IB49_09510	methylmalonyl-CoA mutase	20.515721155175836	2.2288730864272768e-4
Geo_1	Geo_1_3	AKU26650.1	IB49_09515	TetR family transcriptional regulator	19.642268128948487	1.2166055111480948e-4
Geo_1	Geo_1_3	AKU26651.1	IB49_09520	acyl-CoA dehydrogenase	22.74783923155692	0.0010471763733894196
Geo_1	Geo_1_3	AKU26652.1	IB49_09525	acyl-CoA dehydrogenase	22.474630535455667	8.66514475939282e-4
Geo_1	Geo_1_3	AKU26653.1	IB49_09530	3-hydroxybutyryl-CoA dehydrogenase	22.169934892015405	7.015413823643978e-4
Geo_1	Geo_1_3	AKU26654.1	IB49_09535	acetyl-CoA acetyltransferase	22.292967295767532	7.639936310688801e-4
Geo_1	Geo_1_3	AKU26655.1	IB49_09540	hypothetical protein	19.339601901176213	9.863661646477088e-5
Geo_1	Geo_1_3	AKU26657.1	IB49_09560	arginine--tRNA ligase	21.304306220780038	3.8501096568372073e-4
Geo_1	Geo_1_3	AKU26660.1	IB49_09575	agmatinase	20.246361606788472	1.849268774285608e-4
Geo_1	Geo_1_3	AKU26661.1	IB49_09580	spermidine synthase	15.639111455351472	7.587165253046714e-6
Geo_1	Geo_1_3	AKU26663.1	IB49_09590	hypothetical protein	20.950817212020027	3.0134383036415816e-4
Geo_1	Geo_1_3	AKU26664.1	IB49_09595	zinc metalloprotease	19.58904252565312	1.1725389448322211e-4
Geo_1	Geo_1_3	AKU26665.1	IB49_09600	4-oxalocrotonate tautomerase	21.91719170447229	5.888029992313597e-4
Geo_1	Geo_1_3	AKU26667.1	IB49_09610	HNH endonuclease	18.239794077012405	4.602173863742834e-5
Geo_1	Geo_1_3	AKU26668.1	IB49_09615	hypothetical protein	18.91564216297391	7.352136609934874e-5
Geo_1	Geo_1_3	AKU26669.1	IB49_09620	hypothetical protein	21.34546429075908	3.9615296675055405e-4
Geo_1	Geo_1_3	AKU26670.1	IB49_09625	hypothetical protein	20.26672172632132	1.8755517133546936e-4
Geo_1	Geo_1_3	AKU26672.1	IB49_09645	phosphotransacetylase	22.12823306933701	6.815532525181215e-4
Geo_1	Geo_1_3	AKU26673.1	IB49_09650	heme peroxidase	22.075705994687787	6.571848900831223e-4
Geo_1	Geo_1_3	AKU26677.1	IB49_09685	uracil-DNA glycosylase	20.324124462340848	1.9516816936005055e-4
Geo_1	Geo_1_3	AKU26678.1	IB49_09695	anti-sigma F factor antagonist	20.61236279507687	2.3832926442664493e-4
Geo_1	Geo_1_3	AKU26679.1	IB49_09700	histidine kinase	19.904084471480328	1.4586945217072596e-4
Geo_1	Geo_1_3	AKU26680.1	IB49_09705	RNA polymerase sigma70	20.60825441974466	2.3765153753064916e-4
Geo_1	Geo_1_3	AKU26681.1	IB49_09715	glycyl-tRNA ligase	22.95961059445832	0.0012127446501299518
Geo_1	Geo_1_3	AKU26682.1	IB49_09720	glycosyltransferase	19.29317711937245	9.551309416802721e-5
Geo_1	Geo_1_3	AKU26683.1	IB49_09725	major facilitator transporter	18.41768774092745	5.206122113103019e-5
Geo_1	Geo_1_3	AKU26685.1	IB49_09740	hypothetical protein	19.605511635950606	1.1860007742078893e-4
Geo_1	Geo_1_3	AKU26686.1	IB49_09760	sucrose-6-phosphate hydrolase	17.487308426369395	2.731758289003997e-5
Geo_1	Geo_1_3	AKU26687.1	IB49_09765	PTS system sucrose-specific transporter subuits IIBC	22.12600725203237	6.805025499483703e-4
Geo_1	Geo_1_3	AKU26688.1	IB49_09770	levansucrase	19.79733546853792	1.3546581058485418e-4
Geo_1	Geo_1_3	AKU26689.1	IB49_09775	PTS glucose transporter subunit IIA	22.86567300299165	0.0011362956254392267
Geo_1	Geo_1_3	AKU26690.1	IB49_09780	tartrate dehydrogenase	17.338544093492793	2.464108024649439e-5
Geo_1	Geo_1_3	AKU26692.1	IB49_09790	PucR family transcriptional regulator	18.854334222026168	7.046249854726038e-5
Geo_1	Geo_1_3	AKU26693.1	IB49_09795	alanine dehydrogenase	19.69542066459531	1.2622642639088913e-4
Geo_1	Geo_1_3	AKU26694.1	IB49_09800	hypothetical protein	21.41632111833102	4.160954273386267e-4
Geo_1	Geo_1_3	AKU26695.1	IB49_09805	pyridoxal kinase	23.117573708921604	0.001353072299504373
Geo_1	Geo_1_3	AKU26696.1	IB49_09810	acyltransferase	17.805112290420823	3.404950207418297e-5
Geo_1	Geo_1_3	AKU26697.1	IB49_09820	glutamine ABC transporter substrate-binding protein	16.700525724735968	1.5834234640693805e-5
Geo_1	Geo_1_3	AKU26699.1	IB49_09830	peptide ABC transporter ATP-binding protein	19.43691356392887	1.0551929857646615e-4
Geo_1	Geo_1_3	AKU26700.1	IB49_09835	hypothetical protein	10.646725306363523	2.3835351594860554e-7
Geo_1	Geo_1_3	AKU26704.1	IB49_09855	quinol oxidase subunit 2	20.435244631757516	2.107946055592526e-4
Geo_1	Geo_1_3	AKU26705.1	IB49_09860	RNA methyltransferase	16.141072556988544	1.0744467377682435e-5
Geo_1	Geo_1_3	AKU26707.1	IB49_09880	transposase	16.26661084678602	1.1721297323728353e-5
Geo_1	Geo_1_3	AKU26709.1	IB49_09890	chloromuconate cycloisomerase	22.264302251377007	7.489635804738653e-4
Geo_1	Geo_1_3	AKU26711.1	IB49_09905	hypothetical protein	21.376188704101132	4.046801317175032e-4
Geo_1	Geo_1_3	AKU26714.1	IB49_09925	transcriptional regulator	17.85815278102426	3.53246236870149e-5
Geo_1	Geo_1_3	AKU26716.1	IB49_09935	mannose-6-phosphate isomerase	21.768469197717106	5.311290772109534e-4
Geo_1	Geo_1_3	AKU26718.1	IB49_09945	transposase	19.774622611985144	1.3334982464014252e-4
Geo_1	Geo_1_3	AKU26721.1	IB49_09965	diguanylate cyclase	17.131651837826862	2.1349070345332856e-5
Geo_1	Geo_1_3	AKU26723.1	IB49_09980	serine protease	19.94622658834775	1.5019324245142506e-4
Geo_1	Geo_1_3	AKU26724.1	IB49_09985	metallohydrolase	20.368334900658088	2.0124155135043542e-4
Geo_1	Geo_1_3	AKU26726.1	IB49_09995	hypothetical protein	17.583502241051406	2.920111893443315e-5
Geo_1	Geo_1_3	AKU26727.1	IB49_10000	histidine kinase	18.29432074458979	4.779441873576029e-5
Geo_1	Geo_1_3	AKU26728.1	IB49_10005	PhoP family transcriptional regulator	20.723041217826562	2.5733265316762435e-4
Geo_1	Geo_1_3	AKU26729.1	IB49_10010	adenylosuccinate synthetase	22.368332329885114	8.049647710143878e-4
Geo_1	Geo_1_3	AKU26730.1	IB49_10020	50S ribosomal protein L9	24.02371123826057	0.002535686623749154
Geo_1	Geo_1_3	AKU26732.1	IB49_10035	30S ribosomal protein S18	24.03772563006684	0.0025604384005134388
Geo_1	Geo_1_3	AKU26733.1	IB49_10040	single-stranded DNA-binding protein	21.49035202706939	4.3800439398792e-4
Geo_1	Geo_1_3	AKU26734.1	IB49_10045	30S ribosomal protein S6	22.71209456167931	0.0010215499742684056
Geo_1	Geo_1_3	AKU26735.1	IB49_10050	GTP-binding protein	21.253190494094397	3.716085793781564e-4
Geo_1	Geo_1_3	AKU26736.1	IB49_10055	oxidoreductase	18.816808188774026	6.865332524146329e-5
Geo_1	Geo_1_3	AKU26737.1	IB49_10060	hypothetical protein	19.971320959803922	1.5282857078090776e-4
Geo_1	Geo_1_3	AKU26741.1	IB49_10080	plasmid partitioning protein ParB	21.35328514479495	3.9830634460219814e-4
Geo_1	Geo_1_3	AKU26742.1	IB49_10085	sporulation initiation inhibitor Soj	20.551883318481728	2.2854474297232885e-4
Geo_1	Geo_1_3	AKU26743.1	IB49_10090	chromosome partitioning protein ParB	22.25910524062884	7.462704475900817e-4
Geo_1	Geo_1_3	AKU26744.1	IB49_10095	16S rRNA methyltransferase	19.39196394040201	1.0228235306488933e-4
Geo_1	Geo_1_3	AKU26745.1	IB49_10100	tRNA uridine 5-carboxymethylaminomethyl modification protein	21.03820685680426	3.201615756564363e-4
Geo_1	Geo_1_3	AKU26746.1	IB49_10105	tRNA modification GTPase	21.46768282893441	4.3117578099304503e-4
Geo_1	Geo_1_3	AKU26747.1	IB49_10110	protein jag	19.901933275390316	1.4565210896633934e-4
Geo_1	Geo_1_3	AKU26748.1	IB49_10115	OxaA-like protein precursor	21.131015885560622	3.414345850737758e-4
Geo_1	Geo_1_3	AKU26749.1	IB49_10120	ribonuclease P	13.701938273571567	1.981218199899437e-6
Geo_1	Geo_1_3	AKU26751.1	IB49_10130	chromosomal replication initiation protein	20.783338992320065	2.6831585516726354e-4
Geo_1	Geo_1_3	AKU26752.1	IB49_10135	DNA polymerase III subunit beta	21.670798386361525	4.963616665519715e-4
Geo_1	Geo_1_3	AKU26753.1	IB49_10145	RNA-binding protein S4	21.389460475077676	4.084200779137711e-4
Geo_1	Geo_1_3	AKU26754.1	IB49_10150	recombinase RecF	19.803049421590178	1.3600340178152119e-4
Geo_1	Geo_1_3	AKU26755.1	IB49_10155	DNA gyrase subunit B	22.05883210139663	6.495431716705562e-4
Geo_1	Geo_1_3	AKU26756.1	IB49_10165	DNA gyrase subunit A	20.72278486991372	2.572869326055393e-4
Geo_1	Geo_1_3	AKU26757.1	IB49_10175	phosphohydrolase	16.754190467681454	1.6434321307346112e-5
Geo_1	Geo_1_3	AKU26759.1	IB49_10215	inosine-5-monophosphate dehydrogenase	22.88954479664669	0.0011552539461143175
Geo_1	Geo_1_3	AKU26760.1	IB49_10220	D-alanyl-D-alanine carboxypeptidase	18.693571202289952	6.303235707594526e-5
Geo_1	Geo_1_3	AKU26761.1	IB49_10225	pyridoxal biosynthesis protein	23.689929303968153	0.002011950100903131
Geo_1	Geo_1_3	AKU26762.1	IB49_10230	glutamine amidotransferase	23.199970679322515	0.001432600052610248
Geo_1	Geo_1_3	AKU26763.1	IB49_10235	seryl-tRNA synthetase	23.32400218924276	0.0015612130313897136
Geo_1	Geo_1_3	AKU26765.1	IB49_10245	adenosine deaminase	16.693750037698617	1.5760042751133686e-5
Geo_1	Geo_1_3	AKU26767.1	IB49_10260	hypothetical protein	21.5006671662564	4.411473082161093e-4
Geo_1	Geo_1_3	AKU26768.1	IB49_10265	recombinase RecR	20.501492654948713	2.2069989919388554e-4
Geo_1	Geo_1_3	AKU26773.1	IB49_10325	DNA polymerase III subunit delta'	20.325977020875285	1.9541894494744673e-4
Geo_1	Geo_1_3	AKU26774.1	IB49_10330	stage 0 sporulation protein	21.301934925006766	3.8437865951236334e-4
Geo_1	Geo_1_3	AKU26775.1	IB49_10335	DNA replication initiation control protein YabA	19.586817749897392	1.1707321694627537e-4
